keyword,log-likelihood,score
przyjeżdżać,8.522497820769269,0.1495499904831824
pobić,8.39979106574337,0.09516817576202519
moralny,8.39979106574337,0.09516817576202519
list,8.388639481779027,0.25831361992549695
popołudnie,8.32865209198004,0.08157272208173587
metr,8.32865209198004,0.08157272208173587
wiecznie,8.32865209198004,0.08157272208173587
wlać,8.32865209198004,0.08157272208173587
stare,8.32865209198004,0.08157272208173587
świecić,8.32865209198004,0.08157272208173587
wrócić,8.317064617851408,0.7341544987356228
nauka,8.30054200909224,0.3534817956875221
krzyż,8.195173043208609,0.4622454251298366
niedziela,8.111403670843355,0.28550452728607556
różny,8.081982178958825,0.9244908502596731
przebywać,8.061429044209053,0.2311227125649183
star,8.060545908436161,0.1359545368028931
piła,8.060545908436161,0.1359545368028931
przód,7.966165018609924,0.16314544416347174
zakonny,7.9315301613950915,0.31269543464665417
zostać,7.909142699232582,1.6042635342741387
narodzenie,7.7771096808073175,0.20393180520433968
pokój,7.632106411312282,0.7205590450553334
uczynek,7.6139429484542465,0.1223590831226038
nałóg,7.514856770771779,0.28550452728607556
opowiadać,7.514856770771779,0.28550452728607556
wolność,7.383709267822608,0.31269543464665417
18,7.362818153661063,0.2311227125649183
osobisty,7.276081692605295,0.3670772493678114
zawodowy,7.258635702086826,0.19033635152405037
używka,7.189990754990094,0.10876362944231449
atmosfera,7.189990754990094,0.10876362944231449
Niemcy,7.189990754990094,0.10876362944231449
utrzymywać,7.189990754990094,0.10876362944231449
piwo,7.189990754990094,0.10876362944231449
pewne,7.175914542740514,1.1148272017837235
móc,7.096337503104266,3.6979634010386926
wyznanie,7.0463836252883425,0.16314544416347174
obojętny,7.0463836252883425,0.16314544416347174
zapragnąć,7.028169431034426,0.20393180520433968
wychowywać,7.028169431034426,0.20393180520433968
spowodować,7.020164375297078,0.2719090736057862
zawołać,6.969829352158733,0.1359545368028931
przychodzić,6.819378079549949,0.5302226935312832
2003,6.80156853098076,0.09516817576202519
sidła,6.80156853098076,0.09516817576202519
sąsiad,6.80156853098076,0.09516817576202519
lubić,6.6083853200783995,0.2447181662452076
stać,6.607287378670321,1.3731408217092205
odwiedzać,6.532054737654102,0.1495499904831824
wyrwać,6.532054737654102,0.1495499904831824
przemówić,6.479328775855434,0.1223590831226038
martwy,6.479328775855434,0.1223590831226038
przyjaciel,6.4786434998143925,0.5302226935312832
joga,6.4738498265445035,0.08157272208173587
ściana,6.4738498265445035,0.08157272208173587
posłuszeństwo,6.4738498265445035,0.08157272208173587
latko,6.4738498265445035,0.08157272208173587
godny,6.4738498265445035,0.08157272208173587
oskarżać,6.4738498265445035,0.08157272208173587
wielbić,6.4738498265445035,0.08157272208173587
grupa,6.448711881534376,0.40786361040867936
kaseta,6.344955218548716,0.054381814721157246
nikotyna,6.344955218548716,0.054381814721157246
wzniosły,6.344955218548716,0.054381814721157246
Jacek,6.344955218548716,0.054381814721157246
przejrzeć,6.344955218548716,0.054381814721157246
zielony,6.344955218548716,0.054381814721157246
k,6.344955218548716,0.054381814721157246
bójka,6.344955218548716,0.054381814721157246
protestancki,6.344955218548716,0.054381814721157246
mat,6.344955218548716,0.054381814721157246
ochrzcić,6.344955218548716,0.054381814721157246
wyzwolić,6.344955218548716,0.054381814721157246
porównywać,6.344955218548716,0.054381814721157246
napić,6.344955218548716,0.054381814721157246
winny,6.344955218548716,0.054381814721157246
sens,6.279301566577622,0.6253908692933083
objawić,6.264267914697262,0.06797726840144655
kaznodzieja,6.264267914697262,0.06797726840144655
tunel,6.264267914697262,0.06797726840144655
zawierać,6.264267914697262,0.06797726840144655
żyjący,6.264267914697262,0.06797726840144655
terapeuta,6.264267914697262,0.06797726840144655
odpocząć,6.264267914697262,0.06797726840144655
żyjąca,6.264267914697262,0.06797726840144655
udowodnić,6.264267914697262,0.06797726840144655
wypić,6.264267914697262,0.06797726840144655
dokonać,6.2094305810135655,0.21752725888462898
urodzić,6.20809981180922,0.5438181472115724
żona,6.142258978555617,1.046849933382277
słyszeć,6.091863234966397,0.5166272398509939
poznać,6.065219525815156,1.0332544797019878
zrozumieć,6.056543806315553,0.78853631345678
niepotrzebny,5.996893776128624,0.10876362944231449
przestawać,5.996893776128624,0.10876362944231449
wnętrze,5.996893776128624,0.10876362944231449
rzucić,5.996003321447084,0.17674089784376104
wyznawać,5.996003321447084,0.17674089784376104
oko,5.969917034768169,0.9788726649808304
poprzez,5.91132526017741,0.2990999809663648
nazywać,5.829660154555004,0.19033635152405037
jeździć,5.829660154555004,0.19033635152405037
pieniądz,5.7750377361060785,0.43505451776925796
uciec,5.703213765925364,0.1495499904831824
przebaczenie,5.6161315002376675,0.21752725888462898
Marta,5.526619622984944,0.09516817576202519
biblijny,5.526619622984944,0.09516817576202519
kuzyn,5.526619622984944,0.09516817576202519
średnia,5.506327219690235,0.1223590831226038
odrzucić,5.506327219690235,0.1223590831226038
dziwny,5.485190181577611,0.3262908883269435
kupić,5.48049450699531,0.16314544416347174
zło,5.453701516128948,0.28550452728607556
wszelki,5.189206952419704,0.3670772493678114
koncert,5.184739787204874,0.1359545368028931
ilość,5.184739787204874,0.1359545368028931
bunt,5.184739787204874,0.1359545368028931
wołanie,5.184739787204874,0.1359545368028931
osiągnąć,5.184739787204874,0.1359545368028931
materialny,5.075961965636163,0.08157272208173587
mieszek,5.075961965636163,0.08157272208173587
pozycja,5.075961965636163,0.08157272208173587
golgota,5.075961965636163,0.08157272208173587
postanowić,5.046983092452081,0.8157272208173587
wychować,5.030239917682863,0.2311227125649183
poranek,4.995711878297451,0.10876362944231449
twardy,4.995711878297451,0.10876362944231449
organizacja,4.995711878297451,0.10876362944231449
wstyd,4.96550182426839,0.1495499904831824
należeć,4.878210978941446,0.38067270304810075
kochać,4.757222977456237,1.1692090165048807
12,4.707450728851439,0.17674089784376104
wierząca,4.695239372944055,0.3262908883269435
wierzący,4.6662658084843915,0.1223590831226038
alkoholizm,4.6662658084843915,0.1223590831226038
dzisiejszy,4.6662658084843915,0.1223590831226038
głośny,4.660120794333312,0.06797726840144655
grono,4.660120794333312,0.06797726840144655
edukacja,4.660120794333312,0.06797726840144655
podoba,4.660120794333312,0.06797726840144655
kształtować,4.660120794333312,0.06797726840144655
muzyk,4.660120794333312,0.06797726840144655
duma,4.660120794333312,0.06797726840144655
uwielbić,4.660120794333312,0.06797726840144655
zdruzgotać,4.660120794333312,0.06797726840144655
rozmyślać,4.660120794333312,0.06797726840144655
konferencja,4.6351303476310814,0.19033635152405037
zaprosić,4.587825435221822,0.20393180520433968
klatka,4.487520880262812,0.09516817576202519
królestwo,4.487520880262812,0.09516817576202519
cześć,4.487520880262812,0.09516817576202519
wytłumaczyć,4.487520880262812,0.09516817576202519
podawać,4.487520880262812,0.09516817576202519
nieszczęśliwy,4.487520880262812,0.09516817576202519
wizja,4.451172936634152,0.1359545368028931
płynąć,4.451172936634152,0.1359545368028931
oczyścić,4.451172936634152,0.1359545368028931
gonić,4.315899884363001,0.054381814721157246
zażywać,4.315899884363001,0.054381814721157246
dookoła,4.315899884363001,0.054381814721157246
auto,4.315899884363001,0.054381814721157246
pozwolenie,4.315899884363001,0.054381814721157246
upić,4.315899884363001,0.054381814721157246
nachodzić,4.315899884363001,0.054381814721157246
ujrzeć,4.315899884363001,0.054381814721157246
nazwisko,4.315899884363001,0.054381814721157246
umiłować,4.315899884363001,0.054381814721157246
szesnaście,4.315899884363001,0.054381814721157246
narkoman,4.315899884363001,0.054381814721157246
strumień,4.315899884363001,0.054381814721157246
patologiczny,4.315899884363001,0.054381814721157246
samochodowy,4.315899884363001,0.054381814721157246
ćpać,4.315899884363001,0.054381814721157246
wytrzymać,4.307666049365999,0.1495499904831824
dół,4.307666049365999,0.1495499904831824
nienawiść,4.2120986251782515,0.16314544416347174
przeżyć,4.178936179982934,0.43505451776925796
powiadać,4.16432604599002,0.040786361040867934
zimny,4.16432604599002,0.040786361040867934
Magda,4.16432604599002,0.040786361040867934
czyściec,4.16432604599002,0.040786361040867934
gardło,4.16432604599002,0.040786361040867934
weselny,4.16432604599002,0.040786361040867934
czternaście,4.16432604599002,0.040786361040867934
uświęcić,4.16432604599002,0.040786361040867934
niedoszły,4.16432604599002,0.040786361040867934
kongres,4.16432604599002,0.040786361040867934
skruszony,4.16432604599002,0.040786361040867934
przeminąć,4.16432604599002,0.040786361040867934
perfekcjonizm,4.16432604599002,0.040786361040867934
zaprzestanie,4.16432604599002,0.040786361040867934
powieść,4.16432604599002,0.040786361040867934
popijać,4.16432604599002,0.040786361040867934
manipulacja,4.16432604599002,0.040786361040867934
pogrążyć,4.16432604599002,0.040786361040867934
zaświadczyć,4.16432604599002,0.040786361040867934
oświecać,4.16432604599002,0.040786361040867934
wózek,4.16432604599002,0.040786361040867934
blask,4.16432604599002,0.040786361040867934
trawka,4.16432604599002,0.040786361040867934
usługiwać,4.16432604599002,0.040786361040867934
żołądek,4.16432604599002,0.040786361040867934
czar,4.16432604599002,0.040786361040867934
napawać,4.16432604599002,0.040786361040867934
płaczący,4.16432604599002,0.040786361040867934
trzeźwieć,4.16432604599002,0.040786361040867934
nauczać,4.16432604599002,0.040786361040867934
wróżyć,4.16432604599002,0.040786361040867934
potykać,4.16432604599002,0.040786361040867934
przybić,4.16432604599002,0.040786361040867934
psalm,4.16432604599002,0.040786361040867934
użalać,4.16432604599002,0.040786361040867934
przepiękny,4.16432604599002,0.040786361040867934
zięć,4.16432604599002,0.040786361040867934
odmienić,4.15027100454612,0.17674089784376104
zajmować,4.15027100454612,0.17674089784376104
okno,4.1477918297639045,0.10876362944231449
grzeszny,4.1477918297639045,0.10876362944231449
pasować,4.1477918297639045,0.10876362944231449
sala,4.1477918297639045,0.10876362944231449
troszczyć,4.1477918297639045,0.10876362944231449
następna,4.097586521604304,0.2311227125649183
alkoholowy,3.983082509304962,0.08157272208173587
przeprosić,3.983082509304962,0.08157272208173587
przepełnić,3.983082509304962,0.08157272208173587
cela,3.983082509304962,0.08157272208173587
zgadzać,3.983082509304962,0.08157272208173587
pozbawić,3.983082509304962,0.08157272208173587
biec,3.983082509304962,0.08157272208173587
wyrządzić,3.983082509304962,0.08157272208173587
wezwanie,3.937717802220706,0.1223590831226038
sięgnąć,3.937717802220706,0.1223590831226038
wierzyć,3.861761446124209,1.006063572341409
praca,3.853109909702404,1.6042635342741387
ziemia,3.8343002524886813,0.28550452728607556
wypadek,3.804401416570033,0.1359545368028931
wypełniać,3.804401416570033,0.1359545368028931
istnieć,3.7893814077209953,0.2719090736057862
rzecz,3.728450013891223,0.9516817576202518
zapraszać,3.7204710478547955,0.1495499904831824
tata,3.674256084999744,0.4894363324904152
wniosek,3.6702603481774503,0.16314544416347174
tak_zwany,3.6702603481774503,0.16314544416347174
samotny,3.656793454385067,0.21752725888462898
fragment,3.644127262517113,0.17674089784376104
zaproponować,3.644127262517113,0.17674089784376104
odczuć,3.6358010107526297,0.19033635152405037
znajomy,3.6358010107526297,0.19033635152405037
otoczenie,3.629317851043413,0.09516817576202519
głośno,3.629317851043413,0.09516817576202519
chrześcijaństwo,3.629317851043413,0.09516817576202519
normalny,3.629317851043413,0.09516817576202519
odwiedzić,3.629317851043413,0.09516817576202519
nawrócenie,3.601767906870709,0.31269543464665417
łza,3.5994443324971073,0.4758408788101259
potrzebować,3.510518251223367,0.5030317861707045
10,3.488500346053897,0.28550452728607556
nadużywać,3.4849146760793666,0.06797726840144655
wywrzeć,3.4849146760793666,0.06797726840144655
śmiały,3.4849146760793666,0.06797726840144655
dworzec,3.4849146760793666,0.06797726840144655
stajać,3.4849146760793666,0.06797726840144655
południe,3.4849146760793666,0.06797726840144655
adres,3.4849146760793666,0.06797726840144655
udzielać,3.4849146760793666,0.06797726840144655
kąt,3.4849146760793666,0.06797726840144655
czego,3.468066352269851,0.611795415613019
członek,3.4254454186702885,0.10876362944231449
ciemny,3.4254454186702885,0.10876362944231449
toczyć,3.4254454186702885,0.10876362944231449
wolny,3.419067467234999,0.3398863420072328
odczuwać,3.384864061476229,0.25831361992549695
bagno,3.3041926600391998,0.1223590831226038
zemrzeć,3.3041926600391998,0.1223590831226038
wraz,3.301707968105484,0.42145906408896866
kłamstwo,3.2335495806531576,0.1359545368028931
grać,3.2335495806531576,0.1359545368028931
mieszkanie,3.225895240967617,0.2990999809663648
postępować,3.1962335679569875,0.1495499904831824
zadawać,3.182059814981894,0.16314544416347174
nazwa,3.1108438723229277,0.08157272208173587
piosenka,3.1108438723229277,0.08157272208173587
wiersz,3.1108438723229277,0.08157272208173587
ewangelizacja,3.1108438723229277,0.08157272208173587
uwalniać,3.1108438723229277,0.08157272208173587
obrząd,2.998446888064312,0.054381814721157246
ogłosić,2.998446888064312,0.054381814721157246
ubranie,2.998446888064312,0.054381814721157246
Star,2.998446888064312,0.054381814721157246
przerażenie,2.998446888064312,0.054381814721157246
nudzić,2.998446888064312,0.054381814721157246
zaglądać,2.998446888064312,0.054381814721157246
gorycz,2.998446888064312,0.054381814721157246
figurka,2.998446888064312,0.054381814721157246
koń,2.998446888064312,0.054381814721157246
Musiał,2.998446888064312,0.054381814721157246
usprawiedliwić,2.998446888064312,0.054381814721157246
demon,2.998446888064312,0.054381814721157246
nerwica,2.998446888064312,0.054381814721157246
kolor,2.998446888064312,0.054381814721157246
żołnierz,2.998446888064312,0.054381814721157246
opuszczenie,2.998446888064312,0.054381814721157246
przekleństwo,2.998446888064312,0.054381814721157246
nuda,2.998446888064312,0.054381814721157246
strych,2.998446888064312,0.054381814721157246
nigdzie,2.998446888064312,0.054381814721157246
wnęter,2.998446888064312,0.054381814721157246
skończyć,2.9849585173840847,0.4894363324904152
pierwszy,2.959343318568216,0.7205590450553334
umieć,2.9269819873530043,0.2990999809663648
autorytet,2.914830077277502,0.09516817576202519
nikt,2.9140256746729847,0.8021317671370694
zawieść,2.8420360557907536,0.20393180520433968
próbować,2.831098952018456,0.4622454251298366
marihuana,2.8080657501188337,0.10876362944231449
los,2.8080657501188337,0.10876362944231449
14,2.7679234416465226,0.17674089784376104
przypominać,2.7679234416465226,0.17674089784376104
usiąść,2.752695261133093,0.1223590831226038
przykazanie,2.752695261133093,0.1223590831226038
wyrzucić,2.752695261133093,0.1223590831226038
ciesać,2.7425950907888055,0.16314544416347174
kochający,2.7425950907888055,0.16314544416347174
świadomy,2.7425950907888055,0.16314544416347174
dziewczynka,2.7284863094171463,0.1495499904831824
prowadzić,2.687484902695328,0.5438181472115724
wyglądać,2.6809027357926016,0.3534817956875221
znaleźć,2.6133815876950415,0.7749408597764907
przeczytać,2.6063020891938375,0.3398863420072328
2007,2.592369893602437,0.06797726840144655
opowiadanie,2.592369893602437,0.06797726840144655
świadczyć,2.592369893602437,0.06797726840144655
objawiać,2.592369893602437,0.06797726840144655
stół,2.592369893602437,0.06797726840144655
analizować,2.592369893602437,0.06797726840144655
poświęcić,2.592369893602437,0.06797726840144655
kanał,2.592369893602437,0.06797726840144655
zaprzeć,2.592369893602437,0.06797726840144655
ożenić,2.592369893602437,0.06797726840144655
ziarno,2.592369893602437,0.06797726840144655
buntować,2.592369893602437,0.06797726840144655
otchłań,2.5379809828180817,0.040786361040867934
potępienie,2.5379809828180817,0.040786361040867934
przespać,2.5379809828180817,0.040786361040867934
powołać,2.5379809828180817,0.040786361040867934
armia,2.5379809828180817,0.040786361040867934
pocieszać,2.5379809828180817,0.040786361040867934
zaspokajać,2.5379809828180817,0.040786361040867934
przewinienie,2.5379809828180817,0.040786361040867934
dusić,2.5379809828180817,0.040786361040867934
surowy,2.5379809828180817,0.040786361040867934
ugiąć,2.5379809828180817,0.040786361040867934
pijany,2.5379809828180817,0.040786361040867934
niebawem,2.5379809828180817,0.040786361040867934
przestraszyć,2.5379809828180817,0.040786361040867934
Magdalena,2.5379809828180817,0.040786361040867934
schemat,2.5379809828180817,0.040786361040867934
smutno,2.5379809828180817,0.040786361040867934
oskarżenie,2.5379809828180817,0.040786361040867934
głup,2.5379809828180817,0.040786361040867934
kupować,2.5379809828180817,0.040786361040867934
rzec,2.5379809828180817,0.040786361040867934
albowiem,2.5379809828180817,0.040786361040867934
nastać,2.5379809828180817,0.040786361040867934
zagłuszyć,2.5379809828180817,0.040786361040867934
płacić,2.5379809828180817,0.040786361040867934
zawodzić,2.5379809828180817,0.040786361040867934
rozbić,2.5379809828180817,0.040786361040867934
pochłaniać,2.5379809828180817,0.040786361040867934
mecz,2.5379809828180817,0.040786361040867934
ingerencja,2.5379809828180817,0.040786361040867934
obumrzeć,2.5379809828180817,0.040786361040867934
apostoł,2.5379809828180817,0.040786361040867934
znal,2.5379809828180817,0.040786361040867934
przeszyć,2.5379809828180817,0.040786361040867934
przykrość,2.5379809828180817,0.040786361040867934
brać,2.5177309820940863,0.3670772493678114
opuścić,2.4917859614670697,0.20393180520433968
uczyć,2.4753643044745264,0.5710090545721511
szukać,2.461373245525486,0.829322674497648
słuchać,2.44661864376317,0.39426815672839
dzieciństwo,2.4368021134963147,0.25831361992549695
stola,2.4066390792428667,0.08157272208173587
zapalić,2.4066390792428667,0.08157272208173587
oba,2.4066390792428667,0.08157272208173587
jedzenie,2.4066390792428667,0.08157272208173587
dziękować,2.342786417950844,0.9380863039399625
szczęśliwy,2.3303313611103142,0.6933681376947549
ponieść,2.3175651738155407,0.09516817576202519
zakład,2.3175651738155407,0.09516817576202519
młodość,2.3175651738155407,0.09516817576202519
zewnątrz,2.3175651738155407,0.09516817576202519
ofiara,2.3175651738155407,0.09516817576202519
wydarzenie,2.310348135472644,0.28550452728607556
zagubiony,2.2798524177094217,0.10876362944231449
zawrzeć,2.2727838468090695,0.1223590831226038
wzrastać,2.2727838468090695,0.1223590831226038
dłoń,2.2727838468090695,0.1223590831226038
pozostać,2.2356925116836592,0.21752725888462898
płakać,2.197660691354246,0.4894363324904152
zaraz,2.1715520045059256,0.20393180520433968
służyć,2.164407001409746,0.25831361992549695
upokorzenie,2.1579499421815007,0.027190907360578623
dobijać,2.1579499421815007,0.027190907360578623
beznadziejność,2.1579499421815007,0.027190907360578623
przebudzenie,2.1579499421815007,0.027190907360578623
trędowaty,2.1579499421815007,0.027190907360578623
grube,2.1579499421815007,0.027190907360578623
pas,2.1579499421815007,0.027190907360578623
słychać,2.1579499421815007,0.027190907360578623
trwoga,2.1579499421815007,0.027190907360578623
nierzeczywisty,2.1579499421815007,0.027190907360578623
charakteryzować,2.1579499421815007,0.027190907360578623
1988,2.1579499421815007,0.027190907360578623
szyba,2.1579499421815007,0.027190907360578623
twardziel,2.1579499421815007,0.027190907360578623
systematyczny,2.1579499421815007,0.027190907360578623
wypłakać,2.1579499421815007,0.027190907360578623
przynależność,2.1579499421815007,0.027190907360578623
przeradzać,2.1579499421815007,0.027190907360578623
czyt,2.1579499421815007,0.027190907360578623
szczególność,2.1579499421815007,0.027190907360578623
wybiec,2.1579499421815007,0.027190907360578623
olbrzym,2.1579499421815007,0.027190907360578623
zszokować,2.1579499421815007,0.027190907360578623
radośnie,2.1579499421815007,0.027190907360578623
szydzić,2.1579499421815007,0.027190907360578623
potęga,2.1579499421815007,0.027190907360578623
wynieść,2.1579499421815007,0.027190907360578623
35,2.1579499421815007,0.027190907360578623
duszność,2.1579499421815007,0.027190907360578623
stawka,2.1579499421815007,0.027190907360578623
ominąć,2.1579499421815007,0.027190907360578623
ambicja,2.1579499421815007,0.027190907360578623
ortopedyczny,2.1579499421815007,0.027190907360578623
umarły,2.1579499421815007,0.027190907360578623
niedoświadczony,2.1579499421815007,0.027190907360578623
bojaźń,2.1579499421815007,0.027190907360578623
wyswobodzić,2.1579499421815007,0.027190907360578623
jarzmo,2.1579499421815007,0.027190907360578623
niewola,2.1579499421815007,0.027190907360578623
doradca,2.1579499421815007,0.027190907360578623
gonitwa,2.1579499421815007,0.027190907360578623
oddzielać,2.1579499421815007,0.027190907360578623
teren,2.1579499421815007,0.027190907360578623
kasa,2.1579499421815007,0.027190907360578623
Indie,2.1579499421815007,0.027190907360578623
wściekły,2.1579499421815007,0.027190907360578623
głodna,2.1579499421815007,0.027190907360578623
Holandia,2.1579499421815007,0.027190907360578623
mówienie,2.1579499421815007,0.027190907360578623
przeskoczyć,2.1579499421815007,0.027190907360578623
e,2.1579499421815007,0.027190907360578623
uzmysłowić,2.1579499421815007,0.027190907360578623
samorealizacja,2.1579499421815007,0.027190907360578623
ateistyczny,2.1579499421815007,0.027190907360578623
